DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
MW201000000119,MWGE62FL,MW,2010,119,MW2010DHS,27075.76172,31370.33789,36564.25781,75.67448254,86.18482631,99.85488683,116.3876474,5998.404199,0.00123838,0.002103963,0.008577446,10,2680.666667,2728.777778,2807.444444,2988,2914.888889,3021,2783.222222,26.4973822,7.0,0.318462905,0.325210536,0.961986416,0.574202197,0.573614189,0.495073012,0.160240548,0.012975181,1630.958005,36320.74152,37273.11941,57590.60001,1112.7,738.6,828.6,931.7,629,855.2,840.2,0.7924914934248201,1,0,1,23.61349869,21.22699928,25.53224945,24.65174866,24.90499878,19.65449905,19.85549927,24.44725037,21.77875137,27.54850006,27.64025116,24.71900177,189.1623037,25814.6582,27986.89258,30726.5625,33620.39844,82.17060914,89.08504592,97.80568612,107.017052
MW201000000120,MWGE62FL,MW,2010,120,MW2010DHS,67965.70313,78745.96875,91783.76563,189.9584001,216.3415523,250.6562035,292.1567999,6077.939153,0.012988661,0.020514561,0.040977315,7,2597.2,2522.1,2540.2,2637.5,2672.1,2739.8,2690.9,32.80687831,7.0,0.220894865,0.25512536,0.920044703,0.396149445,0.336462339,0.505921459,0.223073085,0.034053316,1479.320106,73704.49467,55162.29761,56912.13497,998.5454545,741.5454545,585.1818182,866,636.0909091,954.0909091,788.7272727,1.4244044066736938,1,1,1,19.36450005,16.70100021,21.35274887,20.04324913,20.44624901,15.06599998,15.4715004,19.84449959,17.65575027,21.96974945,21.51249886,19.63175011,130.8439153,58753.24609,68167.15625,80200.40625,94164.58594,187.0173908,216.9827975,255.2858219,299.7351863
MW201000000121,MWGE62FL,MW,2010,121,MW2010DHS,12410.5918,14372.2627,16735.68359,866.172024,987.6035158,1143.708326,1331.783385,7564.6,0.085487519,0.107627732,0.194967457,7,2513,2502,2520,2482,2658,2700,2602,48.93333333,7,0.032436003,0.286218155,0.910904076,0.377312422,0.391741633,0.312525541,0.098555781,1.987257911,1366.533333,62.89189497,64570.60109,37393.11998,1167,925,677,1094,719,1202,967,2.8979520161946613,2,2,2,18.00699997,15.6050005,19.52099991,19.33699989,19.22400093,13.92199993,14.32400036,18.85000038,16.26099968,20.54100037,20.39900017,18.24600029,180.6,10110.6875,11484.82422,13194.76758,15110.63184,804.5829468,913.9332726,1050.006242,1202.465875
MW201000000122,MWGE62FL,MW,2010,122,MW2010DHS,41986.16016,48545.65234,56345.92188,116.7651182,133.6460986,154.5256107,179.3546398,6709.080729,0.006077871,0.012143864,0.028969457,7,2554,2530.6,2640.5,2711.9,2634,2785.3,2680.7,41.57402597,7.0,0.145987842,0.289953203,0.927369898,0.488701216,0.525982984,0.387832864,0.121154499,0.034491946,1467.075521,1817.314729,72678.7078,50333.1956,1104.916667,810.8333333,724.8333333,1049.666667,681.75,1048.5,949.3333333,2.1492528915405273,0,1,1,20.07374954,17.28224945,21.74500084,20.92749977,21.08599854,15.88999939,16.02449989,20.69399834,18.18875122,22.72975159,22.56624985,19.92625046,265.8567708,43706.49219,48332.88281,53842.91797,59878.17578,139.1220855,153.8483443,171.3873309,190.5981532
MW201000000123,MWGE62FL,MW,2010,123,MW2010DHS,47180.13281,54663.52734,63714.04688,131.8644958,150.179027,173.9994117,202.8081101,5894.278646,0.000560278,0.001766661,0.004029635,4.9375,2716.6,2706.2,2779.4,2883.4,2875.1,2952.6,2822.7,32.27937337,7.0,0.322696697,0.339803006,0.964130943,0.557895422,0.547470808,0.505318105,0.147966504,0.008638679,1608.1875,48671.07637,28062.88215,23823.03671,1081.3,750,747.7,940.4,586.1,892,826.5,0.9562544822692871,1,1,1,23.09933472,20.66366704,25.05066681,24.16933441,24.28566488,19.3736674,19.51100032,23.95499929,21.34399923,26.92666626,26.80866496,23.76033274,283.3958333,42394.92188,47862.96875,54729.85156,62394.99219,134.9472276,152.3525614,174.2105282,198.6094286
MW201000000124,MWGE62FL,MW,2010,124,MW2010DHS,38482.4375,44586.26172,51968.31641,107.5551698,122.493403,141.9224789,165.4202888,6132.210526,0.002936554,0.005784241,0.018127269,7,2912.2,2868.6,2981.6,3148.1,3044.2,3149.4,2980.7,28.62269129,8.0,0.345226772,0.354438502,0.970204546,0.518981775,0.477741114,0.528212865,0.177291473,0.004400798,1642.315789,56129.65262,26010.66697,51557.05678,1159.090909,726.3636364,818.7272727,992.1818182,649.6363636,887.6363636,879,0.8497474690540485,1,1,1,23.84049988,21.33974838,25.73924828,24.85625076,25.06749916,19.73500061,19.90174866,24.69200134,21.86975098,27.83699989,27.85099983,24.72875023,84.58311346,37497,40437.70313,44170.54688,48091.08203,119.356658,128.7172068,140.5992175,153.0786685
MW201000000125,MWGE62FL,MW,2010,125,MW2010DHS,20769.42188,24063.73047,28047.91016,58.04878754,66.11112315,76.59723307,89.27927091,5690.938503,5.42E-06,9.01E-06,0.000117472,7,2625.6,2677,2847.6,2894.4,3141.8,3038.6,3084.5,24.98933333,8.0,0.23960945,0.248455003,0.806339439,0.352982489,0.232880783,0.184519053,0.170792389,0,1542.540107,23987.75133,55063.98127,69520.44814,970.1818182,784.2727273,870.5454545,872.1818182,627.3636364,944.9090909,764.8181818,1.0909673517400569,1,1,1,19.839667,17.27766673,20.71166738,20.45933406,20.27966563,15.97466532,16.41333262,20.29666646,18.29366811,22.30500031,22.3086675,19.9950002,205.0080214,17438.77344,20529.17969,24473.63477,29087.10156,55.50933989,65.34640851,77.90199898,92.58711987
MW201000000126,MWGE62FL,MW,2010,126,MW2010DHS,40028.17578,46377.17578,54055.74609,2796.884524,3185.341019,3690.578386,4301.619596,7332.666667,0.344687343,0.466453552,0.569884022,7,3022,3008,2958,3063,2923,3045,2875,91,9,0.200344736,0.169477397,0.721682442,0.360456556,0.213637128,0.243319601,0.089526542,9.184485264,1458.466667,58342.73085,30768.97211,73941.38439,1313,755,917,1134,709,1003,844,4.267021179199219,3,3,3,19.95899963,16.39400101,21.8220005,21.62400055,21.72200012,15.92700005,16.04899979,21.11299896,18.29299927,22.4489994,21.75699997,19.0189991,7.266666667,31529.56445,37232.30469,44910.46875,54433.35156,2509.043018,2962.852667,3573.861549,4331.668485
MW201000000127,MWGE62FL,MW,2010,127,MW2010DHS,51313.51953,59452.52344,69295.95313,143.4169563,163.3360056,189.2432597,220.5758695,5464.45,6.54E-08,3.33E-05,0.000114751,7,2585.333333,2580.833333,2634,2676.916667,2842.333333,2862.75,2727.25,29.85526316,7.0,0.225725097,0.312409944,0.94022405,0.429674298,0.249900341,0.468296647,0.365494967,0.009025604,1695.731579,25640.95702,41451.69333,136331.8445,1136.363636,819.9090909,714.2727273,837.0909091,682.6363636,1105,779.1818182,0.3241931915283203,1,1,1,21.24275017,18.10375214,22.72374916,21.99349976,22.14425087,16.31400108,16.63375092,21.56250191,19.21500015,23.84900093,23.44750214,21.09124947,253.2710526,43083.15625,50682.44141,60408.21094,71787.76563,137.1379456,161.3272216,192.2853075,228.5075551
MW201000000128,MWGE62FL,MW,2010,128,MW2010DHS,34890.67188,40424.79688,47117.84375,97.51649662,111.0604579,128.6761249,149.9807548,5574.736842,6.59E-05,7.74E-05,0.000148411,7,2746.454545,2792.636364,2809.090909,2828.545455,2946.181818,2985.454545,2871.181818,25.99473684,7.0,0.232609992,0.328903514,0.941989307,0.42752518,0.204277413,0.417565891,0.381350006,0.000733897,1685.960526,15320.66761,30429.47876,150343.3104,1191.818182,797.7272727,725.1818182,842.0909091,716,1125.727273,760,0.6931118613795231,1,1,1,20.90299988,17.96533457,22.23833211,21.47366587,21.68266551,16.08600108,16.38033295,21.18033346,18.95733388,23.53066508,23.21033223,20.89733251,424.9684211,29861.89844,35130.14844,41850.38672,49692.34375,95.05337494,111.8227355,133.2139183,158.1756428
MW201000000129,MWGE62FL,MW,2010,129,MW2010DHS,24388.94922,28257.36328,32935.87109,1704.126685,1940.810913,2248.649522,2620.953345,8556.785714,0.056851392,0.085832339,0.130145605,7,3171,3131,3194,3250,3250,3353,3071,51,9.0,0.270643003,0.252788482,0.899493855,0.424001366,0.201565802,0.250331908,0.08237014,2.939892239,1381.428571,48340.7133,31289.32963,65134.15037,1421,797,946,1208,760,1037,895,4.150093351091657,2,2,3,19.81399918,16.5720005,21.67200089,21.5359993,21.6439991,15.44099998,15.72200012,21.02599907,17.83200073,22.38800049,21.84399986,19.51099968,14.42857143,21221.50391,25134.67969,30169.82031,36129.65625,1688.753624,2000.154258,2400.838017,2875.106692
MW201000000130,MWGE62FL,MW,2010,130,MW2010DHS,19287.54492,22342.02734,26039.84375,53.91139316,61.39416228,71.1168818,82.887397,5517.509284,6.37E-05,8.44E-05,0.000226808,7,3043.2,3045.5,3175.8,3267.1,3465,3391.4,3503.8,25.49602122,8.0,0.193678512,0.253429049,0.785483764,0.317216805,0.198055795,0.154563734,0.146083627,0.001227821,1570.840849,2111.827323,6051.527779,77092.28261,1146.583333,817.5833333,909.1666667,989.4166667,778.25,917.8333333,952.8333333,1.3913452796025365,1,1,1,19.94974899,17.90974998,21.04125023,21.01675034,20.90950012,16.84775162,17.21750069,20.62625122,18.63125038,22.82325172,22.90899849,20.64499855,272.4376658,15002.79492,18026.73047,21945.30469,26637.69922,47.75537943,57.38086524,69.85407438,84.79043007
MW201000000131,MWGE62FL,MW,2010,131,MW2010DHS,37318,43216.47266,50322.72656,104.1803701,118.7868833,137.5623049,160.1822136,5454.280105,0.000375035,0.00048418,0.001424386,7,3228.1,3208.1,3273.7,3634.1,3685.6,3494.6,3595,27.27937337,8.0,0.173397253,0.234925638,0.814501885,0.598976254,0.357483596,0.285421908,0.17728734,0.001253796,1803.342932,4543.527006,21321.62557,25799.87157,1205.166667,652.8333333,780.5833333,1022.666667,645.5833333,712.5833333,716.75,4.042367003916449,1,1,1,24.80075073,21.92474937,26.83950043,26.18875122,26.37849998,20.45650101,20.49074936,25.66724968,22.74224854,27.39299965,27.3295002,24.78574944,517.5143603,34076.03516,37251.99219,41218.34375,45474.47656,108.4673887,118.5767739,131.2020631,144.7497546
MW201000000132,MWGE62FL,MW,2010,132,MW2010DHS,128790.8281,149218.7813,173924.5938,359.9595411,409.9539383,474.9781329,553.6191766,9259.690909,0.011487819,0.015792104,0.028610284,7,2971.888889,3011.555556,2999.333333,3108.111111,2971.555556,3215.111111,2992.777778,32.32207792,9.0,0.275047682,0.274273137,0.930678003,0.441101313,0.235787988,0.368130505,0.097101882,0.079994356,1546.475325,23307.39881,56068.55739,55592.84906,1436.6,828.2,932,1228.5,776.2,1031.2,933.3,1.2318630466213474,1,1,2,21.43633525,17.91433334,23.78966777,23.13033295,23.21200053,17.3713328,17.29866791,22.5656662,19.47833506,23.90299988,22.55466715,19.81799952,101.1350649,115599.6641,129910.4375,147960.4375,168103.5938,367.9651592,413.5177657,470.9727002,535.0903581
MW201000000133,MWGE62FL,MW,2010,133,MW2010DHS,58715.03906,68028.03125,79291.28125,164.1036049,186.895774,216.5399488,252.3919871,9343.78329,0.013423699,0.028380986,0.063093817,7,2530.363636,2396.636364,2421.181818,2639.909091,2530.818182,2682.545455,2428.090909,30.64490862,9.0,0.315322467,0.32582727,0.964221314,0.367861884,0.253944431,0.483617578,0.154384136,0.007281238,1578.890339,42330.18207,74178.85854,36270.83212,1186.333333,745.0833333,847.0833333,1018.416667,718,951.6666667,892.3333333,0.6487512812601991,1,1,1,22.35366567,19.49733353,24.46533203,23.50166829,23.80966695,18.79699961,18.78933207,23.21433512,20.73900096,25.70566559,24.87266541,22.07400004,131.2610966,53883.09766,60588.13281,69006.99219,78347.32813,171.5152268,192.8580166,219.6560783,249.387291
MW201000000134,MWGE62FL,MW,2010,134,MW2010DHS,37734.66016,43717.09766,50954.48828,105.4677159,120.1131538,139.1558438,162.1931736,7616.956757,0.002268702,0.003706199,0.006346424,7,2607.1,2645.1,2798.5,2833.4,3065.1,2869.2,2952.7,36.55945946,8.0,0.209426758,0.262143729,0.713392261,0.408866814,0.232674565,0.102538066,0.130887389,0.037117122,1526.837838,4910.301689,74862.95388,67926.48005,1108.666667,760.2222222,890.7777778,1025.111111,754.4444444,852.7777778,994.2222222,2.4579060322529562,1,1,0,20.35600026,18.61500041,21.26866659,20.93133291,20.7753334,17.44866689,17.7536672,20.87466685,19.06833394,22.86433411,23.0083313,21.03666687,326.9,28659.60938,35793.75781,45523.28906,58033.21875,91.22637,113.9350697,144.9051296,184.7254726
MW201000000135,MWGE62FL,MW,2010,135,MW2010DHS,72663.10938,84188.44531,98127.34375,203.0872778,231.2938608,267.9801444,312.3490362,6656.937677,0.040785893,0.059681354,0.111095947,7,2617.555556,2886.333333,2825.555556,2925.444444,3044,3004.222222,2867.111111,32.87349398,7.0,0.370660436,0.370306754,0.97685923,0.458700275,0.358086459,0.486318588,0.215038617,0.066878434,1609.524079,41296.22473,38925.39768,7432.704188,917.1,801.1,603.4,945,590.4,1055.5,736.8,0.3502760500813341,1,1,1,24.32933299,21.86533101,25.77633158,24.76233419,24.82000224,20.47133382,20.46033351,24.93000031,22.17566681,27.30099996,26.9406662,24.28966777,143.9348442,64524.55078,73561.02344,84943.39844,97788.82813,205.3880241,234.15201,270.3832349,311.2715075
MW201000000136,MWGE62FL,MW,2010,136,MW2010DHS,37683.86328,43661.02734,50889.89063,105.3232331,119.9514623,138.9773664,161.9875529,6112.952507,0.007326894,0.020030803,0.067807318,7,2630.6,2649.1,2722.7,2795.7,2877.4,2969.4,2808,19.22163588,7.0,0.222644186,0.258860697,0.932672294,0.388454564,0.399164613,0.502809016,0.192489068,0.000951882,1558.108179,9733.395333,126046.8192,96693.92682,1126.3,923.3,680,1067,713.6,1150.5,971.4,0.9742958250020614,1,1,1,20.15024948,17.52075005,21.4837513,20.78824997,21.10774994,15.73225021,15.84775066,20.59049988,18.24975014,22.64725113,22.56175041,20.30924988,197.2348285,33338.82813,37956.48047,43768.28125,50305.99219,106.1207859,120.8192298,139.3187662,160.1289465
MW201000000137,MWGE62FL,MW,2010,137,MW2010DHS,27339.28516,31675.6582,36920.12891,76.41099693,87.02364748,100.8267516,117.5204203,6354.589474,0.000141112,0.00021748,0.000771736,10,3135.090909,3214.909091,3307.454545,3401.090909,3362.909091,3521.727273,3303,18.54736842,7.0,0.284900249,0.294788972,0.944927192,0.503863811,0.631196499,0.394918144,0.162424475,0.011147407,1622.705263,17737.62027,34119.89486,101058.3531,1438.2,829,962.8,1173.1,786.2,1073,928.1,2.3043940493935033,1,1,1,23.7404995,20.91275024,25.75424957,24.95874977,25.13674927,19.61349869,19.65499878,24.63074875,21.77700043,27.23500061,27.04774857,24.1685009,241.8736842,22054.94531,26536.08398,32346.43359,39316.92188,70.20307131,84.46697871,102.9618959,125.1496493
MW201000000138,MWGE62FL,MW,2010,138,MW2010DHS,53792.65625,62324.89063,72643.89063,150.3459408,171.2273429,198.3862884,231.2326856,5679.6875,0.001008628,0.002576036,0.006371262,4,2761.3,2778.6,2837.1,2955.2,2927.1,2995.7,2804.8,34.9160105,7.0,0.324277073,0.35144844,0.965247477,0.526510358,0.460854173,0.488989234,0.15330705,0.015655146,1655.755208,67615.0394,9246.160017,12828.56881,988.5833333,706.6666667,731.6666667,879.9166667,566.6666667,816.3333333,766.9166667,0.6193891366322836,1,1,1,23.83200073,21.22900009,25.59424973,24.76000023,24.9177494,19.7302494,20.01550102,24.6914978,21.84300041,27.4382515,27.54899979,24.6222496,140.8072917,47480.52344,54020.22266,62253.89453,71509.60938,151.1352001,171.9517093,198.1603008,227.6221562
MW201000000139,MWGE62FL,MW,2010,139,MW2010DHS,61201.41406,70908.78125,82648.98438,171.0528196,194.8101514,225.7096609,263.0798881,5921.29443,0.002785123,0.006497405,0.013963115,7,2544.666667,2502.25,2542.583333,2627.833333,2618.583333,2593.25,2569.25,31.4668435,7.0,0.211440379,0.256492653,0.908283903,0.407338142,0.326348305,0.601907372,0.294373572,0.002126689,1497.095491,83549.48029,31633.77841,55838.12888,929.8333333,755.5,616.1666667,856.25,668.6666667,961,787.3333333,1.0977700635672247,1,1,1,19.68700155,16.96333313,21.62533315,20.31833394,20.7443339,15.36899948,15.86466726,20.14533488,17.90266673,22.30000051,21.85866547,19.8686676,221.0689655,52750.46094,61045.74219,71553.41406,83601.90625,167.9099322,194.3146325,227.7615909,266.1131326
MW201000000140,MWGE62FL,MW,2010,140,MW2010DHS,36336.46094,42099.90625,49070.29688,2538.933839,2891.563687,3350.204092,3904.890154,7320.2,0.195848355,0.25734564,0.321623142,10,3630,3524,3463,3522,3539,3639,3448,53.75,7,0.267374833,0.247269164,0.878556807,0.401237577,0.220925257,0.242097721,0.092011891,10.44336713,1451.333333,59189.386,26004.85241,74756.6116,1310,743,924,1145,710,1015,825,1.7973738352457682,3,3,3,21.10000038,17.85400009,23.22900009,22.83099937,22.95999908,17.4829998,17.39699936,22.22500038,19.49300003,23.70700073,22.61300087,19.84900093,4.8,28360.73438,33983.89453,41573.23438,51047.66406,2256.875533,2704.3524,3308.292876,4062.244034
MW201000000141,MWGE62FL,MW,2010,141,MW2010DHS,54940.125,63654.36328,74193.48438,153.5530373,174.8798494,202.6181313,236.1651957,8181.882813,0.013879661,0.033409358,0.067656587,7,2408.222222,2373.888889,2474.111111,2548.777778,2444.333333,2524.444444,2437.111111,23.86493506,8.0,0.353700768,0.376706373,0.978076437,0.35826557,0.239483169,0.42767821,0.173103196,0.005530544,1615.1875,30594.60131,47577.9673,5323.342919,1222.444444,861.2222222,957.8888889,1069.111111,795.2222222,975.2222222,938.4444444,0.6209825674692789,1,1,1,22.88750076,19.60025024,24.75250053,24.08475113,24.24324989,19.03375053,19.05425072,23.77899933,20.98425102,25.69275093,25.04524994,22.40774918,100.6484375,52600.88281,57604.77344,63907.02344,70669.54688,167.4338102,183.3616888,203.4223736,224.9481542
MW201000000142,MWGE62FL,MW,2010,142,MW2010DHS,31788.13867,36830.16016,42928.05078,88.8451758,101.184788,117.2340409,136.6442296,5863.692913,0.002288052,0.003872822,0.00518514,7,3040.4,3054.2,3066.9,3225.9,3089.7,3185.1,3012.2,23.3648294,7.0,0.306770087,0.318654701,0.962207993,0.484354814,0.417591667,0.513103485,0.216884359,0.002870916,1591.632546,52234.32465,65979.70399,28098.26932,910.8181818,841.7272727,569.9090909,982.6363636,663.9090909,1097.090909,794.2727273,1.473274291031004,1,1,1,22.85149956,20.65024948,24.76575089,23.68725014,23.7717514,19.04375076,19.16899872,23.51375008,20.88000107,26.46199989,25.92749977,23.32525063,197.3333333,27965.04883,32121.22656,37371.76953,43336.07031,89.0155151,102.2450397,118.9580371,137.9429961
MW201000000143,MWGE62FL,MW,2010,143,MW2010DHS,127762.4453,148025.1563,172528.3906,357.0730673,406.6804942,471.1787065,549.1749238,9598.036649,0.004233782,0.007277679,0.013201541,7,3256.916667,3198.416667,3264.833333,3379.5,3307.083333,3537.583333,3340,31.70418848,9.0,0.264193413,0.274261734,0.926699346,0.435836569,0.238764763,0.442259789,0.118570916,0.055237558,1599.316754,9244.940254,59752.32211,48706.7622,1604.818182,950,1031.090909,1379.090909,866.9090909,1141,1033.090909,1.2964139608812582,1,2,2,21.95949936,18.27300072,24.33875084,23.57424927,23.69350052,17.7234993,17.65099907,23.04100037,19.8117485,24.38224983,23.22224998,20.39400101,208.7146597,120274.7813,131954.1875,146665.4063,162531.7813,382.8465195,420.023224,466.8504879,517.3547281
MW201000000144,MWGE62FL,MW,2010,144,MW2010DHS,41597.57031,48195.49219,56175.12109,116.2617037,132.4091787,153.4110163,178.810964,6754.465608,0.002952247,0.005586897,0.007850478,4,2973.8,3011.4,3037.1,3109.4,3258.3,3293.7,3225.6,27.85263158,7.0,0.277932352,0.327952251,0.946838058,0.510342394,0.365755899,0.471885954,0.189607518,0.005788802,1563.261905,16626.29056,21494.36097,26774.66777,1285.5,886.3,879.7,1178.9,739.2,1062.6,930.3,4.065996235467513,1,1,0,22.00799942,18.93224907,23.70750046,23.28950119,23.29100037,18.15825081,18.33625031,22.94650078,20.18125153,24.31500053,23.9659996,21.54299927,265.3403694,35359.15625,40635.93359,47293.26563,54861.38281,112.55169,129.348194,150.53914,174.6292052
MW201000000145,MWGE62FL,MW,2010,145,MW2010DHS,40273.73438,46638.75,54354.35938,112.5824517,128.1952781,148.455752,173.0152995,5475.034483,0.000121162,0.000213062,0.000661023,7,2659.25,2686.166667,2746,2779.166667,2835.166667,2912.916667,2786,35.74535809,7.0,0.21288779,0.347665613,0.950066234,0.430840403,0.195527136,0.395477474,0.393194377,0.0143068,1675.151194,4020.713279,16944.7691,153701.1987,1095,732.6666667,700.5833333,787.6666667,681.9166667,1049.75,692.0833333,0.42789177932536887,1,1,1,21.16624832,18.23049927,22.58975029,21.84675026,21.97100067,16.4347496,16.73374939,21.59875107,19.20600128,23.90525055,23.75650024,21.2195015,385.0106101,29532.26563,34546.40625,40905.26172,48291.46094,94.00412111,109.9646264,130.205492,153.7164944
MW201000000146,MWGE62FL,MW,2010,146,MW2010DHS,83679.73438,96952.44531,113004.6563,233.877791,266.3608673,308.6092183,359.7049929,5964.236842,0.006972046,0.009730606,0.021072339,9.4,2647.8,2619.2,2660.2,2786.6,2790,2933.6,2724.9,44.53684211,7.0,0.307931318,0.300850858,0.948149079,0.485791842,0.39184494,0.339993604,0.152302647,0.221239194,1594.894737,52840.44412,29244.74544,73560.01477,1124.090909,640.7272727,743.8181818,953.7272727,599.3636364,827.9090909,695.3636364,1.1351144087942022,1,1,1,22.68700027,20.33824921,24.65499878,23.83049965,24.0245018,18.82075119,19.00325012,23.53975105,21.02099991,26.10675049,25.81274986,23.59824753,129.2421053,86375.54688,88516.46094,92008.04688,95464.10938,274.941905,281.7566461,292.8707093,303.8716979
MW201000000147,MWGE62FL,MW,2010,147,MW2010DHS,10327.08984,11965.10547,13946.14063,28.86334887,32.87214792,38.0861136,44.39194437,8200.545455,0.006470455,0.00766918,0.008578058,7,3375.875,3823,3716.625,3368.25,3739,3682.5,3705.25,20.80672269,9.0,0.272452421,0.275229414,0.791855357,0.287886167,0.228438354,0.206827736,0.153182912,0.000918033,1527.07197,50036.27318,44254.30434,3641.750765,1545.714286,1031.428571,1099.571429,1228.714286,808,1151.714286,1058.142857,4.946938717004024,1,1,1,21.07599831,17.81299973,22.26949883,21.98999977,22.0320015,16.65049934,17.09799957,21.69099998,19.0909996,23.24674988,22.36000061,19.90625,454.6515152,8558.279297,9477.076172,10630.47168,11886.99219,27.24184909,30.16647038,33.83784231,37.83747131
MW201000000148,MWGE62FL,MW,2010,148,MW2010DHS,55268.34375,64034.64063,74636.71094,154.470379,175.9246021,203.8285917,237.5760296,4342.280105,0.030088932,0.072481276,0.193831118,10,3457.3,3176.4,3309.8,3620.9,3474.1,3316.6,3416.3,37.58900524,7.0,0.284732381,0.286810815,0.928482595,0.593157069,0.123294163,0.298827553,0.096333853,0.188190664,1835.395288,32912.31274,5478.848646,32259.5925,1170.3,652.6,774.9,1071,646,931.7,740.1,0.21459970923618496,1,1,1,26.04000092,22.93325043,28.15999985,27.4802475,27.71175003,21.13125038,20.87700081,27.03174973,23.28225136,28.92950058,28.08300209,25.61700058,133.2748691,50066.31641,55941.67969,63336.84766,71493.20313,159.3660348,178.067897,201.6074477,227.5699335
MW201000000149,MWGE62FL,MW,2010,149,MW2010DHS,55966.85547,64827.75,75522.75,156.3283762,178.1480339,206.3531372,240.3963796,5590.472149,0.000320502,0.000618297,0.003614627,7,2650.444444,2691.444444,2725,2761.333333,2905.888889,2882.333333,2820.444444,37.91246684,8.0,0.187778641,0.280081581,0.936911694,0.432808876,0.434864193,0.530080557,0.308941036,0.02811205,1685.087533,685.3126347,88853.96565,130214.6829,1185,874.6,712.4,921.2,699.9,1153.6,831.4,0.39277049907006384,1,1,1,20.85350037,17.78149986,22.33950043,21.51625061,21.85549927,16.08974838,16.40950012,21.10824966,18.89024925,23.41749954,23.00650024,20.70000076,181.2891247,48195.75391,55896.69531,65711.03125,77121.45313,153.4118494,177.9247072,209.1647088,245.4852097
MW201000000150,MWGE62FL,MW,2010,150,MW2010DHS,48182.66797,55794.4375,64959.53125,134.4880904,153.3701956,177.5992105,206.77261,11611.8377,0.0074403,0.010587972,0.017646866,7,3275.111111,3305.111111,3366.555556,3290.555556,3331.444444,3414.888889,3349.888889,18.31413613,10.0,0.213834692,0.286635475,0.928697909,0.214164495,0.212087393,0.455934831,0.162085908,0.004206043,1554.502618,6237.080013,105173.7771,44807.69125,1933,1274.7,1225.1,1696.4,1129,1460.7,1360.7,6.203257935209424,0,0,1,19.40375137,16.62125015,20.95375061,20.94824982,20.94950104,15.4090004,15.69475079,20.26800156,17.52449989,21.52550125,21.37074852,18.97200012,272.3586387,53891.32031,54925.26563,57198.90234,60027.08984,171.5414003,174.8325505,182.0697609,191.0721613
MW201000000151,MWGE62FL,MW,2010,151,MW2010DHS,27288.91797,31617.30273,36852.10938,1906.755796,2171.583093,2516.025008,2932.597686,8148.3125,0.340713342,0.382110039,0.437014302,7,3093,3089,3035,3129,3033,3035,2901,80.8125,9,0.186626028,0.157655182,0.699753199,0.364561886,0.21186769,0.253487706,0.093537852,12.86737162,1401.6875,53102.22846,31611.3111,71218.63332,1392,782,910,1165,730,1017,878,1.545946478843689,3,3,3,19.95899963,16.39400101,21.8220005,21.62400055,21.72200012,15.92700005,16.04899979,21.11299896,18.29299927,22.4489994,21.75699997,19.0189991,6.1875,23652.85156,25409.96094,27869,30732.91406,1882.234122,2022.060444,2217.744555,2445.647594
MW201000000152,MWGE62FL,MW,2010,152,MW2010DHS,29334.625,33964.42188,39533.13281,81.85349915,93.37501145,108.1121126,125.8378701,6118.031332,8.61E-05,0.000177414,0.000360387,10,3230.818182,3150.545455,3262.363636,3447.181818,3493.454545,3529.636364,3424.090909,22.64751958,7.0,0.174415582,0.27479122,0.914665847,0.47116518,0.614556789,0.460702121,0.205365419,0.001659882,1647.310705,2317.53446,14474.97103,105616.9158,1439.8,805.5,883.1,1140.9,717.8,1052.2,906.6,2.7371328966424606,1,1,1,23.19325066,20.13800049,25.50974846,24.58274841,24.75749969,18.91349983,18.97574997,24.23425293,21.11050034,26.54850197,26.34675026,22.94300079,530.3133159,25387.47656,30444.72656,37273.1875,45996.96094,80.81084774,96.90857446,118.6442407,146.412874
